Date,State,covid.states.cases,covid.states.confirmed_rate_per_100k,covid.states.daily_change_confirmed_cases,covid.states.deaths,covid.states.deaths_rate_per_100k,covid.states.growth_rate_confirmed_cases,covid.states.growth_rate_deaths,covid.states.hospitalizedCurrently,covid.states.monthly_change_confirmed_cases,covid.states.monthly_change_deaths,covid.states.monthly_cumulative_change_in_confirmed_cases_percent,covid.states.monthly_cumulative_change_in_deaths_percent,covid.states.negative,covid.states.percent_pop_confirmed_cases,covid.states.percent_pop_deaths,covid.states.positive,covid.states.weekly_change_confirmed_cases,covid.states.weekly_change_deaths,covid.states.weekly_cumulative_change_in_confirmed_cases_percent,covid.states.weekly_cumulative_change_in_deaths_percent
2020-04-18,AS,,,,,,,,,,,,,,,,,,,,
2020-04-19,AS,,,,,,,,,,,,,,,,,,,,
2020-04-20,AS,,,,,,,,,,,,,,,,,,,,
2020-04-21,AS,,,,,,,,,,,,,,,,,,,,
2020-04-22,AS,,,,,,,,,,,,,,,,,,,,
2020-04-23,AS,,,,,,,,,,,,,,,,,,,,
2020-04-24,AS,,,,,,,,,,,,,,,,,,,,
2020-04-25,AS,,,,,,,,,,,,,,,,,,,,
2020-04-26,AS,,,,,,,,,,,,,,,,,,,,
2020-04-27,AS,,,,,,,,,,,,,,,,,,,,
2020-04-28,AS,,,,,,,,,,,,,,,,,,,,
2020-04-29,AS,,,,,,,,,,,,,,,,,,,,
2020-04-30,AS,,,,,,,,,,,,,,,,,,,,
2020-05-01,AS,,,,,,,,,,,,,,,,,,,,
2020-05-02,AS,,,,,,,,,,,,,,,,,,,,
2020-05-03,AS,,,,,,,,,,,,,,,,,,,,
2020-05-04,AS,,,,,,,,,,,,,,,,,,,,
2020-05-05,AS,,,,,,,,,,,,,,,,,,,,
2020-05-06,AS,,,,,,,,,,,,,,,,,,,,
2020-05-07,AS,,,,,,,,,,,,,,,,,,,,
2020-05-08,AS,,,,,,,,,,,,,,,,,,,,
2020-05-09,AS,,,,,,,,,,,,,,,,,,,,
2020-05-10,AS,,,,,,,,,,,,,,,,,,,,
2020-05-11,AS,,,,,,,,,,,,,,,,,,,,
2020-05-12,AS,,,,,,,,,,,,,,,,,,,,
2020-05-13,AS,,,,,,,,,,,,,,,,,,,,
2020-05-14,AS,,,,,,,,,,,,,,,,,,,,
2020-05-15,AS,,,,,,,,,,,,,,,,,,,,
2020-05-16,AS,,,,,,,,,,,,,,,,,,,,
2020-05-17,AS,,,,,,,,,,,,,,,,,,,,
2020-05-18,AS,,,,,,,,,,,,,,,,,,,,
2020-05-19,AS,,,,,,,,,,,,,,,,,,,,
2020-05-20,AS,,,,,,,,,,,,,,,,,,,,
2020-05-21,AS,,,,,,,,,,,,,,,,,,,,
2020-05-22,AS,,,,,,,,,,,,,,,,,,,,
2020-05-23,AS,,,,,,,,,,,,,,,,,,,,
2020-05-24,AS,,,,,,,,,,,,,,,,,,,,
2020-05-25,AS,,,,,,,,,,,,,,,,,,,,
2020-05-26,AS,,,,,,,,,,,,,,,,,,,,
2020-05-27,AS,,,,,,,,,,,,,,,,,,,,
2020-05-28,AS,,,,,,,,,,,,,,,,,,,,
2020-05-29,AS,,,,,,,,,,,,,,,,,,,,
2020-05-30,AS,,,,,,,,,,,,,,,,,,,,
2020-05-31,AS,,,,,,,,,,,,,,,,,,,,
2020-06-01,AS,,,,,,,,,,,,,,,,,,,,
2020-06-02,AS,,,,,,,,,,,,,,,,,,,,
2020-06-03,AS,,,,,,,,,,,,,,,,,,,,
2020-06-04,AS,,,,,,,,,,,,,,,,,,,,
